,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
198,30,coco,outdoor,gabor,,gray,natural,6960.643,5207.741,9303.911,65536000.0,0.7,-1.1,0.68,-1.1,9860.264293434366,0.0050368437141279,0.0001677585889693,0.0047950485345424,81000,11.747753,4.9183345,60.98642,0.0,0.10034603855874821,0.48,1.1,0.30909090909090914,1.0416666666666667,40.0563,0.0704611,0.0,34.0564,0.045744,0.0,26.7865,0.0483273,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_30.jpg,65536000.0,1,GenGamma,,,
199,31,coco,outdoor,gabor,,gray,natural,2778.9055,1977.8042,4185.728,65536000.0,0.5,-1.1,0.5,-1.09,1862.038004273737,0.0055823020837006,0.0001677585889693,0.0044389704822284,96000,15.495306,5.7404103,90.55677,0.0,0.04210221537088082,0.38,0.7,0.4857142857142859,1.3157894736842106,22.7566,0.0753922,0.0,19.4535,0.0504435,0.0,15.1825,0.0522365,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_31.jpg,65536000.0,1,GenGamma,,,
200,32,coco,outdoor,gabor,,gray,natural,1210.6433,875.57275,1737.9393,65536000.0,0.5,-1.1,0.49,-1.1,788.4642688159495,0.0043842292483151,0.0001677585889693,0.0028033010427003,243000,16.508595,6.2248225,95.79696,0.0,0.06603289589086377,0.3,0.7,0.45714285714285724,2.033333333333333,14.4435,0.0747878,0.0,12.3595,0.0500388,0.0,9.58799,0.0515378,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_32.jpg,65536000.0,1,GenGamma,,,
201,33,coco,outdoor,gabor,,gray,natural,572.4577,409.76407,850.76056,65536000.0,0.8,-1.2,0.6,-1.17,730.5600388875122,0.0063503491288188,0.0001677585889693,0.0049497958378411,72000,17.494171,6.778893,104.84018,0.0,0.08036659277481586,0.4,0.9,0.3111111111111111,0.9999999999999998,8.94936,0.0818458,0.0,7.55108,0.0583557,0.0,5.85327,0.0601253,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_33.jpg,65536000.0,1,GenGamma,,,
202,34,coco,outdoor,gabor,,gray,natural,282.74603,197.66747,407.89157,65536000.0,0.5,-1.2,0.45,-1.2,211.58142178832225,0.0138239290306269,0.0001677585889693,0.0103619338096079,18000,17.42131,7.4930024,87.05755,0.0,0.0,,,,,5.02772,0.0988091,0.0,4.26169,0.0751358,0.0,3.28771,0.0759124,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_34.jpg,65536000.0,1,GenGamma,,,
203,35,coco,outdoor,gabor,,gray,natural,57645.94,43070.14,75839.84,65536000.0,0.5,-0.9,0.6,-0.99,44605.67037824989,0.0034927460317398,0.0001677585889693,0.0019092263483904,512000,11.56703,5.297483,32.421753,0.0,0.1289965721393194,0.3,0.9,0.46666666666666656,3.2,126.883,0.0573184,0.0,109.211,0.0315717,0.0,86.3222,0.0343619,0.0,6.379537299999999e-208,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_35.jpg,65536000.0,1,GenGamma,,,
204,36,coco,outdoor,gabor,,gray,natural,20408.373,15257.692,31677.396,65536000.0,0.5,-1.0,0.51,-1.0,9843.071510337497,0.0025872728291166,0.0001677585889693,0.0024864132646868,288000,16.654362,6.1112704,121.12866,0.0,0.11155867577994863,0.29,0.9,0.44444444444444436,2.758620689655173,67.7429,0.0632635,0.0,58.058,0.0379053,0.0,45.7643,0.0405404,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_36.jpg,65536000.0,1,GenGamma,,,
205,37,coco,outdoor,gabor,,gray,natural,8413.885,5720.0986,12774.06,65536000.0,0.4,-1.0,0.43,-1.0,2037.415657623932,0.0036171751117194,0.0001677585889693,0.0032806022988717,172993,22.983448,7.093849,130.38564,0.0,0.04968855417436037,0.2,0.7,0.5714285714285714,4.8999999999999995,38.4423,0.0689788,0.0,32.9064,0.043832,0.0,25.8292,0.046055,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_37.jpg,65536000.0,1,GenGamma,,,
206,38,coco,outdoor,gabor,,gray,natural,3081.8123,2072.0095,5112.6865,65536000.0,0.4,-1.0,0.3,-0.92,83.02455460375089,0.0055814193670368,0.0001677585889693,0.0021971516569342,384000,28.892057,8.807064,183.931,0.0,0.03578654600505943,0.2,0.6,0.6666666666666665,4.55,21.3632,0.0720565,0.0,18.4137,0.0465064,0.0,14.3716,0.047879,0.0,3.1763314e-275,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_38.jpg,65536000.0,1,GenGamma,,,
207,39,coco,outdoor,gabor,,gray,natural,1307.6943,877.9839,2064.0452,65536000.0,0.5,-1.1,0.4,-1.04,260.5509758991248,0.0045717227238737,0.0001677585889693,0.003249578531337,182250,26.122835,8.557677,129.07455,0.0,0.03947136445104825,0.26,0.6,0.5833333333333335,2.692307692307692,13.4602,0.0736233,0.0,11.5689,0.0485727,0.0,8.97419,0.0498829,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_39.jpg,65536000.0,1,GenGamma,,,
208,40,coco,outdoor,gabor,,gray,natural,687.1439,429.514,1131.1577,65536000.0,0.4,-1.1,0.4,-1.13,235.44227140947035,0.0050937617844331,0.0001677585889693,0.0029320227651122,216000,36.28396,9.653627,169.8185,0.0,0.04814897456602937,0.28,0.7,0.4285714285714286,1.7857142857142856,8.73963,0.0809283,0.0,7.40736,0.0570376,0.0,5.73986,0.0586883,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_40.jpg,65536000.0,1,GenGamma,,,
209,41,coco,outdoor,gabor,,gray,natural,283.87637,191.22757,468.07037,65536000.0,0.4,-1.2,0.4,-1.19,114.56580079608028,0.0104700991424391,0.0001677585889693,0.0095224144267723,20250,30.298016,9.807387,148.89159,0.0,0.0,,,,,4.48351,0.0978396,0.0,3.83711,0.0736883,0.0,2.9438,0.0738244,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/gray/plots/compare_cdf_pdf_layer_41.jpg,65536000.0,1,GenGamma,,,
210,0,coco,outdoor,gabor,,green,natural,53968.477,42842.637,65663.234,65536000.0,0.8,-1.0,0.9,-1.02,99893.94699617635,0.0073547851869689,0.0001677585889693,0.0057433359315615,54000,4.5294194,2.6715407,9.9297285,0.0,0.04844077938351189,0.7,1.05,0.47619047619047616,0.7857142857142858,142.493,0.0589788,0.0,121.621,0.0336706,0.0,97.37,0.0375804,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_0.jpg,65536000.0,1,GenGamma,,,
211,1,coco,outdoor,gabor,,green,natural,20821.295,16402.219,26296.404,65536000.0,0.9,-1.1,0.94,-1.1,48943.19122609495,0.0038339913104782,0.0001677585889693,0.0032599550516622,182250,5.743,3.3426003,14.397355,0.0,0.32300407324614283,0.58,1.4,0.24285714285714294,0.8620689655172414,79.7715,0.0651967,0.0,67.9157,0.0402199,0.0,53.7922,0.0433625,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_1.jpg,65536000.0,1,GenGamma,,,
212,2,coco,outdoor,gabor,,green,natural,7666.59,6005.215,9682.268,65536000.0,0.8,-1.1,0.7,-1.09,11604.409871209384,0.0044281594508295,0.0001677585889693,0.0039340789684473,121500,7.0840797,3.8446941,16.008696,0.0,0.15260070764859973,0.49,1.1,0.30909090909090914,1.06,44.8561,0.0677206,0.0,38.3199,0.0426398,0.0,30.102,0.0450937,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_2.jpg,65536000.0,1,GenGamma,,,
213,3,coco,outdoor,gabor,,green,natural,3192.9138,2420.7083,4104.833,65536000.0,0.6,-1.1,0.63,-1.1,4048.448857820362,0.0043648491234128,0.0001677585889693,0.0035364618282377,144000,8.65482,4.7672215,21.822508,0.0,0.11268184505953606,0.4,0.9,0.36666666666666675,1.375,26.8136,0.071009,0.0,22.8515,0.046346,0.0,17.8536,0.0484544,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_3.jpg,65536000.0,1,GenGamma,,,
214,4,coco,outdoor,gabor,,green,natural,1371.6312,1016.4411,1742.1873,65536000.0,0.6,-1.1,0.6,-1.12,1666.377469819617,0.0053943858344614,0.0001677585889693,0.0036674764296923,144000,9.491283,5.4251094,24.351202,0.0,0.0638320122362444,0.4,0.8,0.4125000000000001,1.2999999999999998,16.5912,0.0734265,0.0,14.1885,0.0486325,0.0,11.0339,0.050295,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_4.jpg,65536000.0,1,GenGamma,,,
215,5,coco,outdoor,gabor,,green,natural,537.38885,396.5403,695.8591,65536000.0,0.8,-1.2,0.82,-1.2,1417.84362543184,0.0092540848686085,0.0001677585889693,0.0092540335448244,22780,10.527098,5.6723113,24.628796,0.0,0.09310128987576376,0.36,1.0,0.30000000000000004,1.3888888888888888,9.4808,0.0782844,0.0,8.05866,0.0540847,0.0,6.25653,0.0558033,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_5.jpg,65536000.0,1,GenGamma,,,
216,6,coco,outdoor,gabor,,green,natural,364.30988,267.56274,482.30508,65536000.0,0.8,-1.2,0.72,-1.2,688.1454244939558,0.0119557512480501,0.0001677585889693,0.0119517156665321,13500,10.603776,6.072431,26.28648,0.0,0.0,,,,,7.41032,0.0826215,0.0,6.283,0.0586717,0.0,4.87037,0.0603174,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_6.jpg,65536000.0,1,GenGamma,,,
217,7,coco,outdoor,gabor,,green,natural,76423.195,61806.156,95057.445,65536000.0,0.7,-0.9,0.8,-0.95,99460.91818222236,0.0061074990784195,0.0001677585889693,0.0040901234266159,108000,5.32518,3.04286,11.335867,0.0,0.07107348527630611,0.47,0.96,0.6222222222222222,1.7021276595744683,173.373,0.0523051,0.0,148.57,0.0266621,0.0,118.777,0.0304674,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_7.jpg,65536000.0,1,GenGamma,,,
218,8,coco,outdoor,gabor,,green,natural,28467.82,21926.428,36817.164,65536000.0,1.1,-1.1,0.8,-1.07,50674.64180235277,0.0034857642581663,0.0001677585889693,0.0022378758805031,384000,7.5978727,3.7405975,19.843456,0.0,0.5293412051739934,0.5,1.7,0.2333333333333334,1.2,93.4716,0.060592,0.0,79.5655,0.0356452,0.0,63.3257,0.0391683,0.0,1.6623571999999994e-285,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_8.jpg,65536000.0,1,GenGamma,,,
219,9,coco,outdoor,gabor,,green,natural,11275.832,8693.419,14518.498,65536000.0,0.9,-1.1,0.7,-1.08,16585.92263560556,0.0033794312512906,0.0001677585889693,0.0027269351328989,256000,8.902124,4.48817,30.616276,0.0,0.22693147049210569,0.42,1.2,0.28333333333333344,1.4285714285714286,54.8961,0.0639951,0.0,46.6347,0.0393434,0.0,36.9135,0.0425093,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_9.jpg,65536000.0,1,GenGamma,,,
220,10,coco,outdoor,gabor,,green,natural,4387.605,3319.58,5825.1177,65536000.0,0.7,-1.1,0.6,-1.07,4543.312555435666,0.0045295082923251,0.0001677585889693,0.0027974833206566,243000,10.531976,5.080832,31.424643,0.0,0.13338057432198092,0.38,1.0,0.3400000000000001,1.5789473684210524,32.1607,0.0670708,0.0,27.421,0.0420751,0.0,21.6132,0.0447785,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_10.jpg,65536000.0,1,GenGamma,,,
221,11,coco,outdoor,gabor,,green,natural,1762.8989,1260.4213,2366.7957,65536000.0,0.6,-1.1,0.56,-1.1,1626.493627169432,0.0036100321068886,0.0001677585889693,0.0036027707216912,144000,12.330162,5.9805775,43.154724,0.0,0.09651400699386121,0.35,0.9,0.36666666666666675,1.7142857142857142,18.8699,0.0693741,0.0,16.1314,0.0443434,0.0,12.6451,0.046591,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_11.jpg,65536000.0,1,GenGamma,,,
222,12,coco,outdoor,gabor,,green,natural,745.6645,528.93805,1012.0757,65536000.0,0.5,-1.1,0.98,-1.2,2127.9999005016543,0.0073289303209422,0.0001677585889693,0.0073012057540284,36000,13.569963,6.4410796,45.177895,0.0,0.11670623042278166,0.4,1.1,0.27272727272727276,1.2,11.2957,0.0757141,0.0,9.55589,0.0517034,0.0,7.47844,0.0540976,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_12.jpg,65536000.0,1,GenGamma,,,
223,13,coco,outdoor,gabor,,green,natural,384.10773,284.34375,517.42163,65536000.0,0.8,-1.2,0.67,-1.2,688.9840452648979,0.0098162009141836,0.0001677585889693,0.0098092088938721,20250,14.839424,7.2483044,50.776234,0.0,0.04645881034751639,0.4,0.8,0.36250000000000004,0.9999999999999998,7.22412,0.0824512,0.0,6.13184,0.0582275,0.0,4.77206,0.0600811,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_13.jpg,65536000.0,1,GenGamma,,,
224,14,coco,outdoor,gabor,,green,natural,51914.2,41686.004,65051.332,65536000.0,0.7,-1.0,0.8,-1.04,85732.74768987902,0.0052924469016809,0.0001677585889693,0.0039024457093479,128000,5.8377953,3.3291972,16.338778,0.0,0.125406730894207,0.5,1.1,0.4272727272727272,1.26,131.307,0.0605391,0.0,112.271,0.0351777,0.0,88.9105,0.0382268,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_14.jpg,65536000.0,1,GenGamma,,,
225,15,coco,outdoor,gabor,,green,natural,20121.014,15447.533,26134.682,65536000.0,0.8,-1.1,0.7,-1.08,29596.536662375664,0.0048262578063631,0.0001677585889693,0.0037057909287955,128000,7.6497793,4.1561832,18.7133,0.0,0.17288543795936412,0.4,1.1,0.31818181818181823,1.5749999999999997,72.913,0.066091,0.0,62.3678,0.0410283,0.0,49.0017,0.0434365,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_15.jpg,65536000.0,1,GenGamma,,,
226,16,coco,outdoor,gabor,,green,natural,7553.185,5814.3687,9803.293,65536000.0,0.7,-1.1,0.6,-1.08,7354.609545855598,0.0062999351144993,0.0001677585889693,0.0054176702384519,64000,9.749014,5.0442734,29.01981,0.0,0.057472152777958425,0.45,0.9,0.388888888888889,1.1111111111111112,39.9885,0.0711879,0.0,34.1908,0.0461316,0.0,26.8597,0.048401,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_16.jpg,65536000.0,1,GenGamma,,,
227,17,coco,outdoor,gabor,,green,natural,2907.1948,2123.0745,3915.211,65536000.0,0.4,-1.0,0.4,-1.01,617.3204664973612,0.0056236664910381,0.0001677585889693,0.0043267457417509,96000,12.439499,6.363569,40.227215,0.0,0.03387015950755251,0.28,0.6,0.6166666666666669,2.4999999999999996,22.9339,0.073066,0.0,19.7562,0.0474659,0.0,15.4562,0.0490272,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_17.jpg,65536000.0,1,GenGamma,,,
228,18,coco,outdoor,gabor,,green,natural,1239.65,877.90393,1748.8369,65536000.0,0.5,-1.1,0.47,-1.1,702.5156706358206,0.0041188657775185,0.0001677585889693,0.0036729332250401,144000,14.423132,6.8848867,54.33668,0.0,0.033171502708137686,0.26,0.6,0.5666666666666669,2.692307692307692,14.2914,0.0742658,0.0,12.2919,0.0490643,0.0,9.54567,0.0504091,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_18.jpg,65536000.0,1,GenGamma,,,
229,19,coco,outdoor,gabor,,green,natural,561.3305,413.12927,777.4939,65536000.0,0.4,-1.1,0.5,-1.16,469.2575577594318,0.0055684479031229,0.0001677585889693,0.0054231404486036,64000,15.390804,7.532159,61.881798,0.0,0.05038325169192617,0.38,0.8,0.375,1.0526315789473681,8.66152,0.0813854,0.0,7.35454,0.0573936,0.0,5.69068,0.0588913,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_19.jpg,65536000.0,1,GenGamma,,,
230,20,coco,outdoor,gabor,,green,natural,284.76028,202.90848,404.3398,65536000.0,0.5,-1.2,0.5,-1.19,251.6023308477853,0.0089834690585356,0.0001677585889693,0.0082824305403787,27000,15.329744,7.934065,57.69226,0.0,0.0019704779299407477,0.4,0.5,0.6000000000000001,0.8750000000000002,5.33685,0.0929555,0.0,4.54469,0.0688018,0.0,3.50497,0.0698006,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_20.jpg,65536000.0,1,GenGamma,,,
231,21,coco,outdoor,gabor,,green,natural,61206.117,46783.438,81083.195,65536000.0,0.6,-1.0,0.5,-0.95,26496.15462662337,0.0035220374327487,0.0001677585889693,0.0035121384467815,144000,9.796426,5.0349927,25.327528,0.0,0.13713545668321112,0.3,1.0,0.44999999999999996,3.033333333333333,130.627,0.0620345,0.0,113.196,0.035256,0.0,89.7655,0.0375922,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_21.jpg,65536000.0,1,GenGamma,,,
232,22,coco,outdoor,gabor,,green,natural,22796.803,16514.635,30120.648,65536000.0,0.5,-1.0,0.49,-1.0,10641.921166923732,0.0042172326723425,0.0001677585889693,0.0025757587624466,288000,11.251803,5.460247,29.790302,0.0,0.09975212232203065,0.29,0.9,0.44444444444444436,2.758620689655173,73.9564,0.0656187,0.0,63.8577,0.0395059,0.0,50.2259,0.0414329,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_22.jpg,65536000.0,1,GenGamma,,,
233,23,coco,outdoor,gabor,,green,natural,9137.883,6802.1636,13172.245,65536000.0,0.4,-1.0,0.4,-0.98,1663.1020507657893,0.0049700280749803,0.0001677585889693,0.0034096336193906,162000,16.35892,7.0332103,61.826324,0.0,0.043809037563858295,0.22,0.6,0.6666666666666665,4.090909090909091,41.251,0.0697991,0.0,35.728,0.0439288,0.0,27.8442,0.044945,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_23.jpg,65536000.0,1,GenGamma,,,
234,24,coco,outdoor,gabor,,green,natural,3432.6167,2363.0771,5119.747,65536000.0,0.3,-0.9,0.36,-1.0,410.43466176071934,0.004919393509625,0.0001677585889693,0.0030697972127188,192000,18.990582,7.5552025,76.0019,0.0,0.025104429334119393,0.2,0.5,0.7799999999999998,4.65,23.3759,0.0733393,0.0,20.2317,0.047712,0.0,15.6957,0.0484699,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_24.jpg,65536000.0,1,GenGamma,,,
235,25,coco,outdoor,gabor,,green,natural,1459.5114,991.5533,2277.9783,65536000.0,0.5,-1.1,0.4,-1.03,281.99309052963366,0.0056070930054322,0.0001677585889693,0.0045811293661791,91125,23.97234,8.661948,92.116806,0.0,0.029550824536072703,0.26,0.6,0.5833333333333335,2.692307692307692,14.4669,0.0738459,0.0,12.5097,0.04856,0.0,9.66353,0.0492362,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_25.jpg,65536000.0,1,GenGamma,,,
236,26,coco,outdoor,gabor,,green,natural,652.549,448.37283,963.86163,65536000.0,0.4,-1.1,0.5,-1.15,480.5385044642856,0.0044590149854313,0.0001677585889693,0.0039071216870621,128000,22.443838,8.222865,99.75556,0.0,0.07339312129796544,0.3,0.7,0.4285714285714286,1.7666666666666666,9.13064,0.078952,0.0,7.7781,0.0548756,0.0,5.99986,0.0561015,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_26.jpg,65536000.0,1,GenGamma,,,
237,27,coco,outdoor,gabor,,green,natural,318.5771,212.19495,486.20966,65536000.0,0.5,-1.2,0.4,-1.16,117.30304038424262,0.0095626475159413,0.0001677585889693,0.0064908516898474,45562,24.926025,9.167426,110.44149,0.0,0.0063237978190824025,0.34,0.5,0.6000000000000001,1.176470588235294,5.27554,0.0909122,0.0,4.5125,0.0666551,0.0,3.46979,0.0671435,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_27.jpg,65536000.0,1,GenGamma,,,
238,28,coco,outdoor,gabor,,green,natural,50571.727,40431.79,65892.164,65536000.0,0.8,-1.0,0.9,-1.02,93606.669939795,0.0039357096528426,0.0001677585889693,0.0022899127686041,364500,6.679678,2.8838775,25.129753,0.0,0.17877460578412224,0.5,1.3,0.3846153846153846,1.4,136.529,0.0566449,0.0,117.034,0.0308289,0.0,93.9016,0.034796,0.0,6.438226000000001e-299,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_28.jpg,65536000.0,1,GenGamma,,,
239,29,coco,outdoor,gabor,,green,natural,18909.94,14231.982,25055.006,65536000.0,1.0,-1.1,0.7,-1.06,26315.30867126361,0.0048881815520838,0.0001677585889693,0.0032575182155675,182250,9.745888,4.055307,39.57902,0.0,0.2540755276512504,0.52,1.3,0.2692307692307693,0.9615384615384615,73.1803,0.0646354,0.0,62.5636,0.0392308,0.0,49.5727,0.0422623,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_29.jpg,65536000.0,1,GenGamma,,,
240,30,coco,outdoor,gabor,,green,natural,6842.406,5137.359,8976.54,65536000.0,0.8,-1.1,0.7,-1.09,9345.53160154399,0.0062216951440574,0.0001677585889693,0.0054342802966922,64000,11.165505,4.913157,52.805687,0.0,0.07827444499535219,0.5,1.0,0.3600000000000001,1.04,39.9967,0.0693762,0.0,34.2544,0.0440333,0.0,26.8777,0.046191,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_30.jpg,65536000.0,1,GenGamma,,,
241,31,coco,outdoor,gabor,,green,natural,2787.0925,1992.6383,4351.8726,65536000.0,0.6,-1.1,0.5,-1.08,1803.243096077172,0.0063657732083584,0.0001677585889693,0.0046992983898824,81000,15.390659,5.7222915,107.20398,0.0,0.03832055422620935,0.33,0.7,0.5000000000000002,1.8181818181818181,23.0196,0.0745113,0.0,19.7623,0.0491899,0.0,15.4263,0.0507933,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_31.jpg,65536000.0,1,GenGamma,,,
242,32,coco,outdoor,gabor,,green,natural,1247.4126,903.2397,1744.5676,65536000.0,0.5,-1.1,0.47,-1.1,706.9147584748844,0.0052249648219671,0.0001677585889693,0.0035870312536179,144000,15.6654,6.3431206,81.22659,0.0,0.03487504423578542,0.3,0.6,0.5666666666666669,2.0,14.3717,0.0759,0.0,12.3072,0.05119,0.0,9.52538,0.0524848,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_32.jpg,65536000.0,1,GenGamma,,,
243,33,coco,outdoor,gabor,,green,natural,554.5676,392.87805,842.0141,65536000.0,0.4,-1.1,0.5,-1.15,440.7677914915965,0.005539657146532,0.0001677585889693,0.0041213428267509,108000,19.098263,7.0591364,117.15437,0.0,0.04888825340484233,0.38,0.8,0.375,1.0526315789473681,8.57,0.0820329,0.0,7.27893,0.0580474,0.0,5.62841,0.0594456,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_33.jpg,65536000.0,1,GenGamma,,,
